date,expiry,dte,distance_pct,spot,ce_strike,pe_strike,entry_time,ce_entry,pe_entry,exit_time,ce_exit,pe_exit,exit_reason,combined_entry,combined_exit,gross_pnl,net_pnl,dte_bucket,cum_net,cum_gross,variant
2025-05-16,2025-05-22,6,4.0,25169.0,26200,24150,2025-05-16 10:00:59+05:30,4.5,23.05,2025-05-16 10:20:59+05:30,4.65,20.75,PT,27.55,25.4,139.75000000000014,-260.2499999999999,5+,-5329.749999999999,-529.7499999999997,tgt_stop
2025-05-19,2025-05-22,3,4.0,25159.0,26150,24150,2025-05-19 10:00:59+05:30,3.05,13.45,2025-05-19 10:49:59+05:30,3.0,11.5,PT,16.5,14.5,130.0,-270.0,3,-5599.749999999999,-399.74999999999966,tgt_stop
2025-05-21,2025-05-22,1,4.0,25119.0,26100,24100,2025-05-21 10:00:59+05:30,1.05,4.6,2025-05-21 15:14:59+05:30,0.95,2.85,time,5.6499999999999995,3.8,120.24999999999997,-279.75,1,-5879.499999999999,-279.49999999999966,tgt_stop
2025-05-23,2025-05-29,6,4.0,24820.1,25800,23850,2025-05-23 10:00:59+05:30,6.65,15.15,2025-05-23 11:49:59+05:30,9.15,19.65,SL,21.8,28.799999999999997,-454.9999999999998,-854.9999999999998,5+,-6734.499999999999,-734.4999999999994,tgt_stop
2025-05-26,2025-05-29,3,4.0,25179.0,26200,24150,2025-05-26 10:00:59+05:30,3.15,15.15,2025-05-26 10:27:59+05:30,2.5,25.5,SL,18.3,28.0,-630.5,-1030.5,3,-7764.999999999999,-1364.9999999999995,tgt_stop
2025-05-28,2025-05-29,1,4.0,24794.5,25800,23800,2025-05-28 10:00:59+05:30,2.7,1.85,2025-05-28 14:25:59+05:30,1.45,1.1,PT,4.550000000000001,2.55,130.00000000000006,-269.99999999999994,1,-8034.999999999999,-1234.9999999999995,tgt_stop
2025-05-30,2025-06-05,6,4.0,25045.2,26050,24050,2025-05-30 10:00:59+05:30,3.85,19.4,2025-05-30 10:18:59+05:30,4.05,26.6,SL,23.25,30.650000000000002,-481.0000000000001,-881.0000000000001,5+,-8916.0,-1715.9999999999995,tgt_stop
2025-06-02,2025-06-05,3,4.0,24700.0,25700,23700,2025-06-02 10:00:59+05:30,5.1,7.0,2025-06-02 12:35:59+05:30,10.35,7.95,SL,12.1,18.3,-403.00000000000006,-803.0,3,-9719.0,-2118.9999999999995,tgt_stop
2025-06-04,2025-06-05,1,4.0,24925.0,25900,23950,2025-06-04 10:00:59+05:30,0.9,2.9,2025-06-04 15:14:59+05:30,0.8,1.85,time,3.8,2.6500000000000004,74.74999999999997,-325.25,1,-10044.25,-2044.2499999999995,tgt_stop
2025-06-06,2025-06-12,6,4.0,24792.5,25800,23800,2025-06-06 10:00:59+05:30,4.5,9.1,2025-06-06 10:06:59+05:30,4.2,6.35,PT,13.6,10.55,198.24999999999994,-201.75000000000006,5+,-10246.0,-1845.9999999999995,tgt_stop
2025-06-09,2025-06-12,3,4.0,25165.0,26150,24150,2025-06-09 10:00:59+05:30,2.15,5.45,2025-06-09 14:56:59+05:30,1.55,4.05,PT,7.6,5.6,130.0,-270.0,3,-10516.0,-1715.9999999999995,tgt_stop
2025-06-11,2025-06-12,1,4.0,25449.8,26450,24450,2025-06-11 10:00:59+05:30,0.65,2.15,2025-06-11 15:14:59+05:30,0.7,2.05,time,2.8,2.75,3.2499999999999885,-396.75,1,-10912.75,-1712.7499999999995,tgt_stop
2025-06-13,2025-06-19,6,4.0,24925.0,25900,23950,2025-06-13 10:00:59+05:30,2.7,37.05,2025-06-13 10:25:59+05:30,2.85,33.85,PT,39.75,36.7,198.24999999999983,-201.75000000000017,5+,-11114.5,-1514.4999999999998,tgt_stop
2025-06-16,2025-06-19,3,4.0,24915.0,25900,23900,2025-06-16 10:00:59+05:30,1.6,11.65,2025-06-16 10:18:59+05:30,1.5,9.65,PT,13.25,11.15,136.49999999999997,-263.5,3,-11378.0,-1377.9999999999998,tgt_stop
2025-06-18,2025-06-19,1,4.0,25173.3,26200,24150,2025-06-18 10:00:59+05:30,0.65,3.45,2025-06-18 15:14:59+05:30,0.75,3.25,time,4.1000000000000005,4.0,6.500000000000035,-393.49999999999994,1,-11771.5,-1371.4999999999998,tgt_stop
2025-06-20,2025-06-26,6,4.0,25105.0,26100,24100,2025-06-20 10:00:59+05:30,1.7,15.45,2025-06-20 15:14:59+05:30,2.05,17.5,time,17.15,19.55,-156.00000000000014,-556.0000000000001,5+,-12327.5,-1527.5,tgt_stop
2025-06-23,2025-06-26,3,4.0,24855.1,25850,23850,2025-06-23 10:00:59+05:30,2.25,8.7,2025-06-23 11:18:59+05:30,2.05,6.8,PT,10.95,8.85,136.49999999999997,-263.5,3,-12591.0,-1391.0,tgt_stop
2025-06-25,2025-06-26,1,4.0,25319.0,26350,24300,2025-06-25 10:00:59+05:30,0.75,1.9,2025-06-25 15:14:59+05:30,0.85,2.55,time,2.65,3.4,-48.75,-448.75,1,-13039.75,-1439.75,tgt_stop
2025-06-27,2025-07-03,6,4.0,25663.9,26700,24650,2025-06-27 10:00:59+05:30,2.0,10.8,2025-06-27 11:07:59+05:30,1.7,9.1,PT,12.8,10.799999999999999,130.0000000000001,-269.9999999999999,5+,-13309.75,-1309.75,tgt_stop
2025-06-30,2025-07-03,3,4.0,25811.0,26850,24800,2025-06-30 10:00:59+05:30,1.35,7.45,2025-06-30 15:14:59+05:30,1.4,5.8,time,8.8,7.199999999999999,104.00000000000009,-295.9999999999999,3,-13605.75,-1205.75,tgt_stop
2025-07-02,2025-07-03,1,4.0,25748.0,26800,24700,2025-07-02 10:00:59+05:30,0.6,1.25,2025-07-02 15:14:59+05:30,0.55,0.9,time,1.85,1.4500000000000002,25.999999999999993,-374.0,1,-13979.75,-1179.75,tgt_stop
2025-07-04,2025-07-10,6,4.0,25767.0,26800,24750,2025-07-04 10:00:59+05:30,1.25,11.4,2025-07-04 11:18:59+05:30,1.1,9.5,PT,12.65,10.6,133.25000000000006,-266.74999999999994,5+,-14246.5,-1046.5,tgt_stop
2025-07-07,2025-07-10,3,4.0,25662.8,26700,24650,2025-07-07 10:00:59+05:30,1.0,4.45,2025-07-07 15:14:59+05:30,0.95,4.55,time,5.45,5.5,-3.2499999999999885,-403.25,3,-14649.75,-1049.75,tgt_stop
2025-07-09,2025-07-10,1,4.0,25710.5,26750,24700,2025-07-09 10:00:59+05:30,0.6,1.3,2025-07-09 15:14:59+05:30,0.65,1.1,time,1.9,1.75,9.749999999999995,-390.25,1,-15040.0,-1040.0,tgt_stop
2025-07-11,2025-07-17,6,4.0,25341.0,26350,24350,2025-07-11 10:00:59+05:30,1.9,4.85,2025-07-11 15:14:59+05:30,1.75,6.7,time,6.75,8.45,-110.49999999999996,-510.49999999999994,5+,-15550.5,-1150.5,tgt_stop
2025-07-14,2025-07-17,3,4.0,25447.3,26450,24450,2025-07-14 10:00:59+05:30,1.15,5.9,2025-07-14 15:14:59+05:30,1.15,5.1,time,7.050000000000001,6.25,52.00000000000004,-347.99999999999994,3,-15898.5,-1098.5,tgt_stop
2025-07-16,2025-07-17,1,4.0,25456.7,26450,24450,2025-07-16 10:00:59+05:30,0.65,1.15,2025-07-16 15:14:59+05:30,0.6,1.15,time,1.7999999999999998,1.75,3.2499999999999885,-396.75,1,-16295.25,-1095.25,tgt_stop
2025-07-18,2025-07-24,6,4.0,25199.0,26200,24200,2025-07-18 10:00:59+05:30,1.75,4.95,2025-07-18 15:14:59+05:30,1.55,6.65,time,6.7,8.200000000000001,-97.50000000000006,-497.50000000000006,5+,-16792.75,-1192.75,tgt_stop
2025-07-21,2025-07-24,3,4.0,25340.0,26350,24350,2025-07-21 10:00:59+05:30,1.15,4.9,2025-07-21 15:14:59+05:30,0.9,3.7,time,6.050000000000001,4.6000000000000005,94.25000000000001,-305.75,3,-17098.5,-1098.5,tgt_stop
2025-07-23,2025-07-24,1,4.0,25394.5,26400,24400,2025-07-23 10:00:59+05:30,0.45,1.0,2025-07-23 15:14:59+05:30,0.5,1.25,time,1.45,1.75,-19.500000000000004,-419.5,1,-17518.0,-1118.0,tgt_stop
2025-07-25,2025-07-31,6,4.0,25051.0,26050,24050,2025-07-25 10:00:59+05:30,1.75,5.3,2025-07-25 15:14:59+05:30,2.3,6.45,time,7.05,8.75,-110.50000000000001,-510.5,5+,-18028.5,-1228.5,tgt_stop
2025-07-28,2025-07-31,3,4.0,24937.3,25950,23950,2025-07-28 10:00:59+05:30,1.85,3.2,2025-07-28 15:14:59+05:30,1.95,5.2,time,5.050000000000001,7.15,-136.49999999999997,-536.5,3,-18565.0,-1365.0,tgt_stop
2025-07-30,2025-07-31,1,4.0,24830.1,25800,23850,2025-07-30 10:00:59+05:30,0.9,1.1,2025-07-30 15:14:59+05:30,0.9,1.1,time,2.0,2.0,0.0,-400.0,1,-18965.0,-1365.0,tgt_stop
2025-08-01,2025-08-07,6,4.0,24901.8,25900,23900,2025-08-01 10:00:59+05:30,1.9,9.75,2025-08-01 10:20:59+05:30,1.9,7.65,PT,11.65,9.55,136.49999999999997,-263.5,5+,-19228.5,-1228.5,tgt_stop
2025-08-04,2025-08-07,3,4.0,24945.9,25950,23950,2025-08-04 10:00:59+05:30,1.15,10.35,2025-08-04 10:24:59+05:30,1.1,8.4,PT,11.5,9.5,130.0,-270.0,3,-19498.5,-1098.5,tgt_stop
2025-08-06,2025-08-07,1,4.0,24707.4,25700,23700,2025-08-06 10:00:59+05:30,0.7,1.15,2025-08-06 15:14:59+05:30,0.65,0.95,time,1.8499999999999999,1.6,16.249999999999986,-383.75,1,-19882.25,-1082.25,tgt_stop
2025-08-08,2025-08-14,6,4.0,24677.7,25650,23700,2025-08-08 10:00:59+05:30,1.65,7.6,2025-08-08 15:14:59+05:30,1.7,10.9,time,9.25,12.6,-217.74999999999997,-617.75,5+,-20500.0,-1300.0,tgt_stop
2025-08-11,2025-08-14,3,4.0,24731.0,25700,23750,2025-08-11 10:00:59+05:30,1.3,6.5,2025-08-11 11:23:59+05:30,1.0,4.8,PT,7.8,5.8,130.0,-270.0,3,-20770.0,-1170.0,tgt_stop
2025-08-13,2025-08-14,1,4.0,24820.0,25800,23850,2025-08-13 10:00:59+05:30,0.6,1.55,2025-08-13 15:14:59+05:30,0.45,1.45,time,2.15,1.9,16.25,-383.75,1,-21153.75,-1153.75,tgt_stop
2025-08-18,2025-08-21,3,4.0,25304.9,26300,24300,2025-08-18 10:00:59+05:30,1.1,6.55,2025-08-18 15:14:59+05:30,0.9,5.8,time,7.65,6.7,61.750000000000014,-338.25,3,-21492.0,-1092.0,tgt_stop
2025-08-20,2025-08-21,1,4.0,25263.0,26250,24250,2025-08-20 10:00:59+05:30,0.55,1.55,2025-08-20 15:14:59+05:30,0.4,1.4,time,2.1,1.7999999999999998,19.500000000000018,-380.5,1,-21872.5,-1072.5,tgt_stop
2025-08-22,2025-08-28,6,4.0,25111.5,26100,24100,2025-08-22 10:00:59+05:30,1.55,4.25,2025-08-22 15:14:59+05:30,1.5,5.1,time,5.8,6.6,-51.999999999999986,-452.0,5+,-22324.5,-1124.5,tgt_stop
2025-08-25,2025-08-28,3,4.0,25075.0,26100,24050,2025-08-25 10:00:59+05:30,1.1,2.1,2025-08-25 15:14:59+05:30,0.75,1.9,time,3.2,2.65,35.750000000000014,-364.25,3,-22688.75,-1088.75,tgt_stop
2025-08-29,2025-09-02,4,4.0,24745.0,25750,23750,2025-08-29 10:00:59+05:30,1.1,2.95,2025-08-29 15:14:59+05:30,0.8,2.3,time,4.050000000000001,3.0999999999999996,61.75000000000007,-338.24999999999994,4,-23027.0,-1027.0,tgt_stop
2025-09-01,2025-09-02,1,4.0,24919.4,25900,23900,2025-09-01 10:00:59+05:30,0.6,1.55,2025-09-01 15:14:59+05:30,0.5,1.75,time,2.15,2.25,-6.500000000000005,-406.5,1,-23433.5,-1033.5,tgt_stop
2025-09-03,2025-09-09,6,4.0,24702.1,25700,23700,2025-09-03 10:00:59+05:30,1.5,3.8,2025-09-03 15:14:59+05:30,1.2,3.9,time,5.3,5.1,13.00000000000001,-387.0,5+,-23820.5,-1020.5,tgt_stop
2025-09-05,2025-09-09,4,4.0,24893.0,25900,23900,2025-09-05 10:00:59+05:30,0.9,2.1,2025-09-05 15:14:59+05:30,0.65,2.15,time,3.0,2.8,13.00000000000001,-387.0,4,-24207.5,-1007.5,tgt_stop
2025-09-08,2025-09-09,1,4.0,24914.5,25900,23900,2025-09-08 10:00:59+05:30,0.65,1.55,2025-09-08 15:14:59+05:30,0.65,1.0,time,2.2,1.65,35.750000000000014,-364.25,1,-24571.75,-971.75,tgt_stop
2025-09-10,2025-09-16,6,4.0,25320.0,26350,24300,2025-09-10 10:00:59+05:30,0.9,7.2,2025-09-10 15:14:59+05:30,0.8,6.65,time,8.1,7.45,42.249999999999964,-357.75000000000006,5+,-24929.5,-929.5,tgt_stop
2025-09-12,2025-09-16,4,4.0,25270.0,26300,24250,2025-09-12 10:00:59+05:30,0.65,2.55,2025-09-12 15:14:59+05:30,0.5,2.7,time,3.1999999999999997,3.2,-2.886579864025407e-14,-400.00000000000006,4,-25329.5,-929.5,tgt_stop
2025-09-15,2025-09-16,1,4.0,25290.0,26300,24300,2025-09-15 10:00:59+05:30,0.5,1.7,2025-09-15 15:14:59+05:30,0.6,1.65,time,2.2,2.25,-3.2499999999999885,-403.25,1,-25732.75,-932.75,tgt_stop
2025-09-17,2025-09-23,6,4.0,25524.8,26550,24500,2025-09-17 10:00:59+05:30,1.3,5.5,2025-09-17 15:14:59+05:30,0.95,5.45,time,6.8,6.4,25.999999999999964,-374.00000000000006,5+,-26106.75,-906.75,tgt_stop
2025-09-19,2025-09-23,4,4.0,25360.1,26350,24350,2025-09-19 10:00:59+05:30,1.25,2.6,2025-09-19 15:14:59+05:30,0.85,2.1,time,3.85,2.95,58.49999999999999,-341.5,4,-26448.25,-848.25,tgt_stop
2025-09-22,2025-09-23,1,4.0,25631.0,26650,24600,2025-09-22 10:00:59+05:30,0.55,2.05,2025-09-22 15:14:59+05:30,0.8,1.65,time,2.5999999999999996,2.45,9.749999999999964,-390.25000000000006,1,-26838.5,-838.5,tgt_stop
2025-09-24,2025-09-30,6,4.0,25142.2,26150,24150,2025-09-24 10:00:59+05:30,1.95,4.05,2025-09-24 15:14:59+05:30,1.5,3.5,time,6.0,5.0,65.0,-335.0,5+,-27173.5,-773.5,tgt_stop
2025-09-26,2025-09-30,4,4.0,24975.0,25950,24000,2025-09-26 10:00:59+05:30,1.85,3.35,2025-09-26 15:14:59+05:30,2.0,4.35,time,5.2,6.35,-74.74999999999997,-474.75,4,-27648.25,-848.25,tgt_stop
2025-09-29,2025-09-30,1,4.0,24812.0,25800,23800,2025-09-29 10:00:59+05:30,1.4,2.45,2025-09-29 15:14:59+05:30,1.65,1.85,time,3.85,3.5,22.750000000000007,-377.25,1,-28025.5,-825.5,tgt_stop
2025-10-01,2025-10-07,6,4.0,25075.0,26100,24050,2025-10-01 10:00:59+05:30,1.2,8.25,2025-10-01 10:44:59+05:30,1.1,6.3,PT,9.45,7.4,133.24999999999994,-266.75000000000006,5+,-28292.25,-692.25,tgt_stop
2025-10-03,2025-10-07,4,4.0,24947.3,25950,23950,2025-10-03 10:01:59+05:30,0.9,2.8,2025-10-03 15:14:59+05:30,0.7,2.55,time,3.6999999999999997,3.25,29.249999999999982,-370.75,4,-28663.0,-663.0,tgt_stop
2025-10-06,2025-10-07,1,4.0,25339.0,26350,24350,2025-10-06 10:00:59+05:30,0.5,2.45,2025-10-06 15:14:59+05:30,0.6,2.3,time,2.95,2.9,3.2500000000000173,-396.75,1,-29059.75,-659.75,tgt_stop
2025-10-08,2025-10-14,6,4.0,25534.8,26550,24500,2025-10-08 10:00:59+05:30,1.0,6.25,2025-10-08 15:14:59+05:30,1.2,6.8,time,7.25,8.0,-48.75,-448.75,5+,-29508.5,-708.5,tgt_stop
2025-10-10,2025-10-14,4,4.0,25505.0,26550,24500,2025-10-10 10:00:59+05:30,0.75,3.7,2025-10-10 15:14:59+05:30,0.55,3.55,time,4.45,4.1,22.750000000000036,-377.24999999999994,4,-29885.75,-685.75,tgt_stop
2025-10-13,2025-10-14,1,4.0,25418.4,26450,24400,2025-10-13 10:00:59+05:30,0.75,2.85,2025-10-13 15:14:59+05:30,0.85,2.1,time,3.6,2.95,42.24999999999999,-357.75,1,-30243.5,-643.5,tgt_stop
2025-10-15,2025-10-20,5,4.0,25318.9,26350,24300,2025-10-15 10:00:59+05:30,1.35,4.75,2025-10-15 15:14:59+05:30,1.05,4.2,time,6.1,5.25,55.24999999999998,-344.75,5+,-30588.25,-588.25,tgt_stop
2025-10-17,2025-10-20,3,4.0,25668.0,26700,24650,2025-10-17 10:00:59+05:30,0.8,3.45,2025-10-17 15:14:59+05:30,0.8,2.8,time,4.25,3.5999999999999996,42.25000000000002,-357.75,3,-30946.0,-546.0,tgt_stop
2025-10-20,2025-10-28,8,4.0,25990.0,27050,24950,2025-10-20 10:00:59+05:30,1.8,15.3,2025-10-20 10:41:59+05:30,1.8,13.05,PT,17.1,14.850000000000001,146.25,-253.75,5+,-31199.75,-399.75,tgt_stop
2025-10-24,2025-10-28,4,4.0,26254.9,27300,25200,2025-10-24 10:00:59+05:30,1.25,5.95,2025-10-24 15:14:59+05:30,1.45,4.95,time,7.2,6.4,51.999999999999986,-348.0,4,-31547.75,-347.75,tgt_stop
2025-10-27,2025-10-28,1,4.0,26150.0,27200,25100,2025-10-27 10:00:59+05:30,0.8,3.2,2025-10-27 15:14:59+05:30,0.9,3.1,time,4.0,4.0,0.0,-400.0,1,-31947.75,-347.75,tgt_stop
2025-10-29,2025-11-04,6,4.0,26168.0,27200,25100,2025-10-29 10:00:59+05:30,2.3,5.95,2025-10-29 15:14:59+05:30,1.6,5.55,time,8.25,7.15,71.49999999999997,-328.5,5+,-32276.25,-276.25,tgt_stop
2025-10-31,2025-11-04,4,4.0,26086.8,27150,25050,2025-10-31 10:00:59+05:30,1.2,3.7,2025-10-31 15:14:59+05:30,1.7,3.25,time,4.9,4.95,-3.2499999999999885,-403.25,4,-32679.5,-279.5,tgt_stop
2025-11-03,2025-11-04,1,4.0,26083.5,27150,25050,2025-11-03 10:00:59+05:30,1.0,2.7,2025-11-03 15:14:59+05:30,0.95,1.7,time,3.7,2.65,68.25000000000001,-331.75,1,-33011.25,-211.25,tgt_stop
2025-11-07,2025-11-11,4,4.0,25441.0,26450,24400,2025-11-07 10:00:59+05:30,1.95,2.35,2025-11-07 15:14:59+05:30,1.2,2.05,time,4.3,3.25,68.24999999999999,-331.75,4,-33343.0,-143.0,tgt_stop
2025-11-10,2025-11-11,1,4.0,25662.1,26700,24650,2025-11-10 10:00:59+05:30,0.75,1.8,2025-11-10 15:14:59+05:30,0.65,1.3,time,2.55,1.9500000000000002,38.99999999999998,-361.0,1,-33704.0,-104.00000000000003,tgt_stop
2025-11-12,2025-11-18,6,4.0,26285.0,27350,25250,2025-11-12 10:00:59+05:30,0.95,13.4,2025-11-12 13:20:59+05:30,0.85,11.5,PT,14.35,12.35,130.0,-270.0,5+,-33974.0,25.99999999999997,tgt_stop
2025-11-14,2025-11-18,4,4.0,25887.0,26900,24850,2025-11-14 10:00:59+05:30,2.25,3.85,2025-11-14 12:29:59+05:30,1.55,2.55,PT,6.1,4.1,130.0,-270.0,4,-34244.0,155.99999999999997,tgt_stop
2025-11-17,2025-11-18,1,4.0,26382.9,27450,25350,2025-11-17 10:00:59+05:30,0.65,2.55,2025-11-17 15:14:59+05:30,0.5,2.5,time,3.1999999999999997,3.0,12.999999999999982,-387.0,1,-34631.0,168.99999999999994,tgt_stop
2025-11-19,2025-11-25,6,4.0,26133.0,27200,25100,2025-11-19 10:00:59+05:30,1.6,7.35,2025-11-19 15:14:59+05:30,1.45,5.9,time,8.95,7.3500000000000005,103.99999999999991,-296.0000000000001,5+,-34927.0,272.9999999999999,tgt_stop
2025-11-21,2025-11-25,4,4.0,26136.0,27200,25100,2025-11-21 10:00:59+05:30,1.4,3.35,2025-11-21 15:14:59+05:30,1.05,2.95,time,4.75,4.0,48.75,-351.25,4,-35278.25,321.7499999999999,tgt_stop
2025-11-24,2025-11-25,1,4.0,26304.9,27350,25250,2025-11-24 10:00:59+05:30,0.9,1.6,2025-11-24 15:14:59+05:30,0.9,1.2,time,2.5,2.1,25.999999999999993,-374.0,1,-35652.25,347.7499999999999,tgt_stop
2025-11-26,2025-12-02,6,4.0,26292.0,27350,25250,2025-11-26 10:00:59+05:30,1.15,5.65,2025-11-26 15:14:59+05:30,1.2,5.6,time,6.800000000000001,6.8,5.773159728050814e-14,-399.99999999999994,5+,-36052.25,347.74999999999994,tgt_stop
2025-11-28,2025-12-02,4,4.0,26734.0,27800,25650,2025-11-28 10:00:59+05:30,0.65,4.95,2025-11-28 15:14:59+05:30,0.6,3.95,time,5.6000000000000005,4.55,68.25000000000004,-331.74999999999994,4,-36384.0,416.0,tgt_stop
2025-12-01,2025-12-02,1,4.0,26442.8,27500,25400,2025-12-01 10:00:59+05:30,0.85,1.8,2025-12-01 15:14:59+05:30,0.8,1.25,time,2.65,2.05,39.00000000000001,-361.0,1,-36745.0,455.0,tgt_stop
2025-12-03,2025-12-09,6,4.0,26095.0,27150,25050,2025-12-03 10:00:59+05:30,1.85,4.7,2025-12-03 15:11:59+05:30,1.35,3.2,PT,6.550000000000001,4.550000000000001,130.0,-270.0,5+,-37015.0,585.0,tgt_stop
2025-12-05,2025-12-09,4,4.0,26157.7,27200,25100,2025-12-05 10:00:59+05:30,1.2,1.9,2025-12-05 15:14:59+05:30,0.75,1.9,time,3.0999999999999996,2.65,29.249999999999982,-370.75,4,-37385.75,614.25,tgt_stop
2025-12-08,2025-12-09,1,4.0,26230.4,27300,25200,2025-12-08 10:00:59+05:30,0.85,1.25,2025-12-08 15:14:59+05:30,1.5,1.3,time,2.1,2.8,-45.499999999999986,-445.5,1,-37831.25,568.75,tgt_stop
2025-12-10,2025-12-16,6,4.0,26160.2,27200,25100,2025-12-10 10:00:59+05:30,1.6,5.1,2025-12-10 15:14:59+05:30,1.8,7.35,time,6.699999999999999,9.15,-159.25000000000006,-559.25,5+,-38390.5,409.49999999999994,tgt_stop
2025-12-12,2025-12-16,4,4.0,26117.0,27150,25050,2025-12-12 10:00:59+05:30,1.0,2.7,2025-12-12 15:14:59+05:30,0.9,2.45,time,3.7,3.35,22.750000000000007,-377.25,4,-38767.75,432.24999999999994,tgt_stop
2025-12-15,2025-12-16,1,4.0,26199.9,27250,25150,2025-12-15 10:00:59+05:30,0.9,1.85,2025-12-15 15:14:59+05:30,0.7,1.7,time,2.75,2.4,22.750000000000007,-377.25,1,-39145.0,454.99999999999994,tgt_stop
2025-12-17,2025-12-23,6,4.0,26102.0,27150,25050,2025-12-17 10:00:59+05:30,1.85,4.75,2025-12-17 15:14:59+05:30,1.65,3.85,time,6.6,5.5,71.49999999999997,-328.5,5+,-39473.5,526.4999999999999,tgt_stop
2025-12-19,2025-12-23,4,4.0,26328.0,27400,25250,2025-12-19 10:00:59+05:30,0.8,4.1,2025-12-19 15:14:59+05:30,0.7,3.3,time,4.8999999999999995,4.0,58.499999999999964,-341.50000000000006,4,-39815.0,584.9999999999999,tgt_stop
2025-12-22,2025-12-23,1,4.0,26490.0,27550,25450,2025-12-22 10:00:59+05:30,0.7,2.8,2025-12-22 15:12:59+05:30,0.55,2.6,time,3.5,3.1500000000000004,22.74999999999998,-377.25,1,-40192.25,607.7499999999999,tgt_stop
2025-12-24,2025-12-30,6,4.0,26575.0,27650,25500,2025-12-24 10:00:59+05:30,1.05,4.9,2025-12-24 15:09:59+05:30,0.85,3.1,PT,5.95,3.95,130.0,-270.0,5+,-40462.25,737.7499999999999,tgt_stop
2025-12-26,2025-12-30,4,4.0,26409.9,27450,25350,2025-12-26 10:00:59+05:30,0.95,2.0,2025-12-26 15:14:59+05:30,0.85,1.8,time,2.95,2.65,19.500000000000018,-380.5,4,-40842.75,757.2499999999999,tgt_stop
2025-12-29,2025-12-30,1,4.0,26210.0,27250,25150,2025-12-29 10:00:59+05:30,0.9,1.15,2025-12-29 15:14:59+05:30,0.95,1.1,time,2.05,2.05,0.0,-400.0,1,-41242.75,757.2499999999999,tgt_stop
2025-12-31,2026-01-06,6,4.0,26141.0,27200,25100,2025-12-31 10:00:59+05:30,1.3,3.0,2025-12-31 15:14:59+05:30,0.95,3.25,time,4.3,4.2,6.499999999999977,-393.5,5+,-41636.25,763.7499999999999,tgt_stop
2026-01-02,2026-01-06,4,4.0,26395.7,27450,25350,2026-01-02 10:00:59+05:30,0.65,2.85,2026-01-02 15:14:59+05:30,0.5,1.8,time,3.5,2.3,78.00000000000001,-322.0,4,-41958.25,841.7499999999999,tgt_stop
2026-01-05,2026-01-06,1,4.0,26450.0,27500,25400,2026-01-05 10:00:59+05:30,0.6,1.65,2026-01-05 15:14:59+05:30,0.6,0.9,time,2.25,1.5,48.75,-351.25,1,-42309.5,890.4999999999999,tgt_stop
2026-01-07,2026-01-13,6,4.0,26579.8,27650,25500,2026-01-07 10:00:59+05:30,0.9,4.55,2026-01-07 15:14:59+05:30,0.75,3.7,time,5.45,4.45,65.0,-335.0,5+,-42644.5,955.4999999999999,tgt_stop
2026-01-09,2026-01-13,4,4.0,26340.0,27400,25300,2026-01-09 10:00:59+05:30,0.75,5.8,2026-01-09 12:36:59+05:30,1.25,11.9,SL,6.55,13.15,-429.00000000000006,-829.0,4,-43473.5,526.4999999999998,tgt_stop
2026-01-12,2026-01-13,1,4.0,25670.0,26700,24650,2026-01-12 10:00:59+05:30,2.1,2.95,2026-01-12 14:26:59+05:30,1.25,1.8,PT,5.050000000000001,3.05,130.00000000000006,-269.99999999999994,1,-43743.5,656.4999999999998,tgt_stop
2026-01-14,2026-01-20,6,4.0,25793.7,26850,24750,2026-01-14 10:00:59+05:30,2.1,6.4,2026-01-14 15:14:59+05:30,1.4,5.95,time,8.5,7.35,74.75000000000003,-325.25,5+,-44068.75,731.2499999999998,tgt_stop
2026-01-16,2026-01-20,4,4.0,26125.0,27150,25100,2026-01-16 10:00:59+05:30,0.9,5.3,2026-01-16 15:14:59+05:30,0.85,5.15,time,6.2,6.0,13.00000000000001,-387.0,4,-44455.75,744.2499999999998,tgt_stop
2026-01-19,2026-01-20,1,4.0,25559.9,26600,24550,2026-01-19 10:00:59+05:30,1.8,1.65,2026-01-19 15:14:59+05:30,1.1,1.15,time,3.45,2.25,78.00000000000001,-322.0,1,-44777.75,822.2499999999998,tgt_stop
2026-01-21,2026-01-27,6,4.0,25202.5,26200,24200,2026-01-21 10:00:59+05:30,4.85,12.05,2026-01-21 10:45:59+05:30,5.4,17.55,SL,16.9,22.950000000000003,-393.2500000000003,-793.2500000000002,5+,-45571.0,428.9999999999995,tgt_stop
2026-01-23,2026-01-27,4,4.0,25640.2,26650,24600,2026-01-23 10:00:59+05:30,1.35,6.25,2026-01-23 13:31:59+05:30,1.9,12.05,SL,7.6,13.950000000000001,-412.7500000000001,-812.7500000000001,4,-46383.75,16.249999999999375,tgt_stop
2026-01-28,2026-02-03,6,4.0,25751.0,26800,24700,2026-01-28 10:00:59+05:30,5.8,57.3,2026-01-28 10:08:59+05:30,5.55,70.35,SL,63.099999999999994,75.89999999999999,-831.9999999999998,-1231.9999999999998,5+,-47615.75,-815.7500000000005,tgt_stop
2026-01-30,2026-02-03,4,4.0,25561.0,26600,24550,2026-01-30 10:00:59+05:30,4.65,25.0,2026-01-30 10:41:59+05:30,4.4,23.15,PT,29.65,27.549999999999997,136.50000000000009,-263.4999999999999,4,-47879.25,-679.2500000000003,tgt_stop
